steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
14032	35	176.9411916732788	-151.57151959820484	-163.27108725813548	25.369725366799653	-102.32171435170963	-219.0912056358859	3.4055688	3.39539	3.356309480667114	3.590629005432129	-4.342805066108704	5766	11533
25055	66	286.69434785842896	-105.9258109705829	-106.70925861644652	4.37778837044337	-92.08389161876062	-117.65265658177746	4.7185664	4.8642297	4.032901740074157	4.001327369213104	-6.151147336959839	11278	22556
37598	144	419.39713954925537	-92.74632940098218	-93.5602065295993	4.003614359502633	-77.58526120639532	-100.56002166792315	-6.314951	-6.410786	4.620141320228576	4.383519148826599	5.3386181247234346	17549	35099
50289	155	630.8378622531891	-76.948448581198	-100.3731694325637	38.25032934273993	-7.567388459205888	-138.84076240163358	-10.396192	-10.591819	3.0531168377399442	2.742532626390457	9.357467274665833	23895	47790
63719	167	916.1646885871887	-34.604495949079976	-25.443625097858586	35.08994025988812	26.31969030499708	-122.33125622282066	-12.202389	-12.18485	2.4504841113090516	2.362876113653183	10.673972759246826	30610	61220
75776	177	1177.5085003376007	2.171442186179533	15.558093366741904	44.84106770042507	86.17704195730754	-110.10115451063712	-11.105041	-11.180379	1.7701315194368363	1.664915426969528	9.339317336082459	36638	73277
88286	188	1453.5112323760986	-31.253680956879027	-31.07291139618215	13.301592752425613	-2.1635825820655143	-104.42421082288233	-9.866276	-10.036691	1.36294089615345	1.45959529876709	8.704337010383606	42893	85787
100183	197	1725.1088979244232	-22.70539370680886	-18.084608737242903	23.125690433041978	24.17175348654531	-102.41857633266963	-8.807313	-8.867825	1.428380835056305	1.377778367996216	8.044561219215392	48842	97684
113592	207	1915.691913843155	-64.66946362079632	-102.9624066697292	68.81093205639306	82.99919428028119	-122.56537213115517	-7.7236414	-7.7584386	1.6168750232458116	1.4489537233114242	7.666304383277893	55546	111093
125919	216	2185.618912935257	53.20715123791882	76.17000971811558	54.141584938446194	90.66262713658426	-105.5537674246269	-6.9570675	-6.9723563	1.24398635327816	1.115335077047348	7.16446298122406	61710	123420
138719	224	2447.5716557502747	87.14525783370442	126.07575757276302	73.07693236153419	148.371969266836	-88.30588662711034	-6.3107224	-6.3323827	1.2845424705743789	1.1431286519765853	5.1650614929199214	68110	136220
151519	232	2729.4460623264313	-94.4850282057539	-93.88335255574032	4.959131352157946	-82.43713061425854	-108.06793658380019	-3.8828695	-3.8350172	1.116164308488369	1.0593399810791015	2.3460156419873237	74510	149020
162719	239	2993.955986738205	-91.3844417502793	-91.87411832142269	3.1261292909777825	-80.25517449981477	-96.697224959297	-2.9994452	-2.9861026	1.2825107365846633	1.1707631206512452	1.9881137254834176	80110	160220
175519	247	3279.9751324653625	-42.657763835414585	-37.85833510394103	18.651555939551972	-14.91335451212152	-89.35835587489412	-2.9910786	-3.1149385	0.9771666711568833	0.820015122294426	2.148164336681366	86510	173020
188893	256	3569.5854058265686	147.273048868638	149.2169933495361	22.00822719900936	166.26783036093644	-61.500744654187926	-3.3612633	-3.2790997	0.8257702776789665	0.7572248217463493	2.0982199627161027	93197	186394
201169	264	3839.671204805374	79.14252004192431	98.71263315108754	58.4184415515641	130.69007103652095	-108.42382395378422	-1.5359527	-1.5368136	0.847545942813158	0.7349548977613449	1.4536824570596218	99335	198670
212657	273	4019.097225666046	-10.673936772452867	-70.38424784869125	125.62368419292702	228.5939291031241	-155.16725517201266	-1.2529573	-1.1015513	0.7686067950725556	0.6311880654096603	1.1091115665435791	105079	210158
226316	290	4292.931261301041	189.41111906638923	239.1189377205963	98.04375118978167	252.53505171192177	-109.83531602899653	-1.7167917	-1.7589713	0.8378053501248359	0.7176574765145779	0.6661276265978813	111908	223817
237516	297	4547.965231895447	234.0214129446479	238.42948020343044	30.759301254826777	243.32851413495624	-5.95631690042093	-0.056784347	-0.11524051	0.9080599889159202	0.9238351711630821	-0.26045186415314675	117508	235017
250000	307	4729.5381989479065	-12.35502596951877	-38.35229499766086	80.1384422066334	226.03326122063953	-95.71618225879098	1.2620652	1.1257066	1.4759425079822541	1.4528444120287896	-1.5099340942502022	123750	247501
