steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
12509	69	112.70825934410095	-120.19300000612878	-119.92241192540821	8.320618027980279	-102.99348588877916	-138.7634192852924	-5.1687694	-5.126449	1.692729709148407	1.4872055608034134	3.4222912698984147	5005	10010
25362	133	304.581609249115	-147.05173444504234	-152.75105428015712	24.216083332773465	-82.61966887700886	-209.10111838832097	-11.881514	-11.94859	1.8956341171264648	1.643968391418457	10.359452047348022	11431	22863
38816	149	588.8426940441132	-104.90110194076627	-86.41127186204287	27.674095777138515	-69.16230977465375	-154.4490003146607	-8.982187	-9.09164	2.7056122326850893	2.4322722506523133	7.023205711841583	18158	36317
51271	160	858.7602133750916	-122.43420455392074	-124.2063917847545	8.021696446117776	-92.14264580175754	-159.213261401276	-6.4623017	-6.5047345	1.9147336220741271	1.6540306746959685	4.610505813360215	24386	48772
62608	193	999.941677570343	-122.46846693011483	-120.13330812510719	14.895180093382281	-89.76896390346766	-160.1651710018044	-8.527341	-8.528719	2.243631838560104	1.7547089660167694	6.811749093532562	30054	60109
76136	219	1283.8999481201172	-89.13179070388344	-89.46510352870057	9.516322147799459	-39.64411571424721	-121.92496062094222	-10.844717	-10.786649	1.9323170399665832	1.6303433179855347	9.415370268821716	36818	73637
88936	227	1563.7033739089966	-56.42326949877887	-56.21314939591292	15.685880305477944	-28.612144044963625	-139.1730959826543	-10.986892	-10.9618025	1.5894724971055985	1.2832235634326934	9.664256010055542	43218	86437
100594	238	1729.765417098999	-103.73138948750811	-104.45779858788484	15.127824724142894	-30.2946834771879	-142.80404772427133	-9.628612	-9.603949	1.3236468017101288	1.1510031986236573	9.052773222923278	49047	98095
112971	246	2004.1452431678772	-59.378297941808825	-55.945079263754685	8.156216913419566	-49.609891302967945	-78.33411979934901	-10.021439	-9.988951	1.0890545603632926	0.9630106592178345	8.920963201522827	55236	110472
125771	254	2275.2333076000214	-71.8190937787581	-75.74268909272827	12.410923341041018	-49.86023472634282	-102.88853053012491	-9.294672	-9.250754	0.8754255273938178	0.7385030198097229	8.875767025947571	61636	123272
138571	262	2556.199500322342	-105.54656165018902	-105.71212015975524	4.975606804254845	-85.36949168969674	-127.4389448701377	-10.6692705	-10.761661	0.8164793851971627	0.7272759477794171	8.968384485244751	68036	136072
151371	270	2819.655229330063	-109.27783388497066	-105.28983542211182	14.354516829965807	-82.02598707358895	-163.29573495621725	-9.788869	-9.797554	0.6779880812764167	0.5768575140833855	8.661243782043456	74436	148872
162806	278	3087.5269651412964	-37.31920994798043	-35.672960695667264	7.711707836940766	-26.435014073716673	-75.72880579052486	-8.752613	-8.76734	0.6148585253953933	0.5359347605705261	8.224553532600403	80153	160307
175606	286	3364.3646817207336	-77.77412608640392	-81.27440817026037	9.827662673823973	-47.89917169765913	-88.79073445254294	-7.834172	-7.789671	0.5709469270706177	0.5328594726324082	7.656759767532349	86553	173107
188554	295	3643.433397769928	-32.393230683449666	-37.40584163394088	25.74307013560359	50.86507198497902	-123.29769143009152	-8.504331	-8.490098	0.5921623267233371	0.49644449934363366	7.509208674430847	93027	186055
201354	303	3921.9970383644104	-44.25988080510199	-41.4068111723237	12.65883026334602	-26.868354422233374	-68.06570650812456	-8.16797	-8.172508	0.5070312151312828	0.4228197564184666	7.192217416763306	99427	198855
212554	310	4159.4086582660675	48.73220582829151	89.66840301560816	77.70917187086249	137.11406808802082	-110.3281209197181	-7.068368	-7.157373	0.42539335310459137	0.3710403700917959	6.812927799224854	105027	210055
225732	319	4338.289580583572	-1.1688587456507689	-35.71835648160836	94.96276071255775	191.8541482863273	-97.24859157726107	-7.0059776	-6.9812226	0.5413928255438805	0.499314718991518	6.459539303779602	111616	223233
239069	333	4549.190634012222	109.96112809383932	191.04758732206255	121.31729987572295	222.55717773331833	-105.47499974323048	-6.658313	-6.492864	0.5839216956496238	0.5544463586807251	5.661406173706054	118285	236570
250000	340	4765.482302427292	148.21578842763086	152.97760395487046	28.971487486288435	175.00083376355187	-58.45852069502963	-5.172194	-5.1221457	0.5575258315354585	0.4949474832415581	4.784695992469787	123750	247501
