steps	episodes	elapsed	mean	median	stdev	max	min	average_q1	average_q2	average_q_func1_loss	average_q_func2_loss	average_policy_loss	policy_n_updates	q_func_n_updates
6562	6	4.545551061630249	-107.4225190756074	-118.4908907223416	35.09081770406907	-7.553567866772986	-118.84047214416834	nan	nan	nan	nan	nan	0	0
10106	11	7.396001577377319	-115.95685883594702	-115.91446585603245	0.19950255943977424	-115.74432048659834	-116.30710109763592	-0.11119642	-0.12005092	2.0020563732855954	2.0025903061730785	0.03236453853564596	53	107
15912	54	47.64571237564087	-116.86650094418377	-116.62367081388409	1.9942920746020085	-113.58013917564043	-120.9973813094776	-2.1655898	-2.1232796	0.7143434818089008	0.6316050730086863	2.040861070454121	2956	5913
20592	63	90.73080515861511	-78.25842961006757	-72.39763702856492	15.926578485026969	-70.27358265976322	-122.5179925823483	-3.6523228	-3.6788507	0.8008353333547711	0.8750473513454199	3.7251363468170164	5296	10593
25392	66	134.6316921710968	-54.800300054748895	-53.93946024457266	1.9527065841330882	-53.51431455364834	-59.92594357563229	-4.0875554	-4.0607343	0.5129122064635158	0.4513616781681776	3.3735459366440774	7696	15393
30192	69	178.5859444141388	-106.72460583189559	-106.85864674390659	11.58086607801909	-91.43242553887643	-120.51248128680042	-3.5704222	-3.5669262	0.26774392057210206	0.2567763387411833	3.028839398622513	10096	20193
36046	73	229.45543432235718	-100.18878312796932	-99.08104602095452	4.318075104851113	-95.31156284280826	-106.77274201011211	-3.296041	-3.2907698	0.25228508058935406	0.23595191236585378	3.3349034070968626	13023	26047
40846	76	273.4017858505249	-89.9850849970561	-90.02490050020438	1.8280470775158244	-86.38059267852805	-92.95247471156694	-2.3442938	-2.3365977	0.26681795667856933	0.2690282401815057	3.010107671618462	15423	30847
45899	83	320.89354157447815	-100.18813571608185	-91.6094585856014	17.85541127694987	-91.48785948501478	-138.13749440731914	-2.689768	-2.700643	0.22928058706223964	0.23281442645937203	3.3985310769081116	17950	35900
50699	86	359.43665194511414	-85.06865760682386	-83.41837333791497	26.516834984386723	-58.462854793408695	-132.04971492326507	-3.5633352	-3.5656333	0.22514015337452292	0.22939072335138916	3.4271726596355436	20350	40700
55561	90	403.4154975414276	-67.94858358548935	-69.66623676490285	6.047568327780856	-54.59148270173668	-75.37325921947763	-3.5435405	-3.5374646	0.1957723200879991	0.18878811303526163	3.571867369413376	22781	45562
60361	93	447.4052493572235	-91.30609368923697	-89.7286485162189	5.921624532751427	-83.0687896588881	-100.81485608196844	-3.857155	-3.840379	1.1772703618742526	1.0033334976807238	3.404485704898834	25181	50362
65258	97	491.94827938079834	-48.17298801009714	-48.84028108556054	3.0857963955587784	-40.79324413933225	-51.324987861085276	-3.6299317	-3.6366339	0.21913249911740423	0.21934253688901661	3.5106909024715423	27629	55259
